Run,Generation,Firefly,C,Gamma,Fitness,Diversity
8,1,14,5.289606904514499,0.0412900607326381,0.8502509810361136,2.800809507295984
8,1,15,4.013078940368889,0.0750210513512289,0.8502509810361136,2.815364856028715
8,1,16,8.92217941823275,0.0335289845639424,0.8464998558485198,4.562495676110649
8,1,17,6.022234417257872,0.0729585119240833,0.8502509810361136,2.956417055118575
8,1,18,9.368832768914222,0.0464249144738434,0.8464998558485198,4.985126243939848
8,1,19,4.587150373253807,0.0260778855519178,0.8502509810361136,2.7550094049841922
8,2,0,3.5916865567818594,0.0806053812173888,0.8505008560985824,2.8550575456651965
8,2,1,3.8180928109703833,0.0762007275024053,0.8502509810361136,2.783535238134142
8,2,2,4.852304557653562,0.017916391829015,0.8502509810361136,2.652130061484672
8,2,3,8.90108544501784,0.0407101356452153,0.8464998558485198,4.505705650015675
8,2,4,6.86970168763384,0.0686982720566868,0.8502509810361136,3.2575770847359586
8,2,5,0.596426145487852,0.0421694939702555,0.8490012308174495,4.3101792701579225
8,2,6,7.200833034525166,0.0281662021717117,0.8490008559111292,3.431791406281927
8,2,7,1.6904749354778246,0.0199531434940052,0.8490014182706096,3.6555482484487722
8,2,8,0.4330732191412971,0.0686655530499561,0.848251230723723,4.437210975812973
8,2,9,1.3443658109901535,0.0467718598402535,0.848251230723723,3.8374940369593977
8,2,10,5.896663308334263,0.0389585603026797,0.8502509810361136,2.8478508638425644
8,2,11,0.4584435699406072,0.0723471258350108,0.848251230723723,4.413346749113356
8,2,12,0.4727939852083084,0.0649374993231066,0.848251230723723,4.401150455541696
8,2,13,8.906332624109575,0.0395767376670505,0.8464998558485198,4.509771348821604
8,2,14,5.140247789138082,0.0358885489497312,0.8502509810361136,2.6821799301292355
8,2,15,4.248090201005763,0.0599456632469997,0.8502509810361136,2.6929195266124712
8,2,16,8.904322844740108,0.0334737051297117,0.8464998558485198,4.508340742333013
8,2,17,5.836475491639242,0.0587019200716932,0.8502509810361136,2.82888839369808
8,2,18,9.164900420951422,0.0424627696356034,0.8464998558485198,4.754493056896713
8,2,19,4.637279710273201,0.0245576016901324,0.8502509810361136,2.6520541866840843
8,3,0,3.881330275743992,0.0685089418537357,0.8505008560985824,2.7295388611093294
8,3,1,4.087449067420885,0.0627358646674027,0.8502509810361136,2.664413140792991
8,3,2,4.852304557653562,0.017916391829015,0.8502509810361136,2.5527002468217295
8,3,3,8.890434130511366,0.0389929080202745,0.8464998558485198,4.456785816891559
8,3,4,6.775913387902868,0.0591875189257756,0.8502509810361136,3.16530648751563
8,3,5,0.6819205665039719,0.0426955731462482,0.8490012308174495,4.227587319843632
8,3,6,7.198943339878841,0.0281579548747676,0.8490008559111292,3.3879131993732234
8,3,7,1.4514949555241223,0.0311284728403158,0.8490014182706096,3.7525564769460034
8,3,8,0.5412593979745317,0.0641881356053026,0.848251230723723,4.346838591803991
8,3,9,1.3443822638336025,0.0467717457848289,0.848251230723723,3.8088504838049086
8,3,10,5.782545666242339,0.0370983481127533,0.8502509810361136,2.7469660610710047
8,3,11,0.583712113865477,0.0647536504232745,0.848251230723723,4.306675176882032
8,3,12,0.6495996434545882,0.059350130491253,0.848251230723723,4.251252341025875
8,3,13,8.891093853037493,0.0382574751025084,0.8464998558485198,4.457304201371869
8,3,14,5.092145391289983,0.0325709484313972,0.8502509810361136,2.5777206104414905
8,3,15,4.488555223222579,0.0460584194615459,0.8502509810361136,2.579909826686163
8,3,16,8.885670444495544,0.033415741547489,0.8464998558485198,4.453370484734073
8,3,17,5.555007773492705,0.0470156415413845,0.8502509810361136,2.6751347760892936
8,3,18,9.02901926210706,0.0395965539050799,0.8464998558485198,4.5878609089759905
8,3,19,4.7488503820114,0.0248560043166457,0.8502509810361136,2.5525932774202107
8,4,0,4.26956385661508,0.0533897430793746,0.8505008560985824,2.5539729670795346
8,4,1,4.435918267569485,0.0482781600054642,0.8502509810361136,2.501415581831558
8,4,2,4.897581559415959,0.0206828698096538,0.8502509810361136,2.4242436755591057
8,4,3,8.871028380310863,0.0388689636941429,0.8464998558485198,4.363755654431517
8,4,4,6.692497305874369,0.0520062596784578,0.8502509810361136,3.039361203687194
8,4,5,0.8497744511789628,0.0421836902387168,0.8490012308174495,4.107487550269123
8,4,6,7.191617102858847,0.0281610099490781,0.8490008559111292,3.3020303428932936
8,4,7,1.430337897660118,0.034220634091113,0.8490014182706096,3.7494161901221323
8,4,8,0.7145867380944649,0.0581535202988842,0.848251230723723,4.229642292814305
8,4,9,1.3443914950310965,0.0467716858342284,0.848251230723723,3.794609446707296
8,4,10,5.649029157944321,0.0350573236388202,0.8502509810361136,2.5999570404484245
8,4,11,0.8022779877764924,0.0562785762632395,0.848251230723723,4.1466189102782405
8,4,12,0.8452824716253339,0.0533018434069756,0.848251230723723,4.110681787909072
8,4,13,8.867914136558678,0.0382643981484627,0.8464998558485198,4.3611427742070985
8,4,14,5.092145391289983,0.0325709484313972,0.8502509810361136,2.4436992312043286
8,4,15,4.7094938310799055,0.0369352550711591,0.8502509810361136,2.443800816547744
8,4,16,8.864251383019553,0.0351996489099733,0.8464998558485198,4.3584946257284285
8,4,17,5.278012323406692,0.0378188582284999,0.8502509810361136,2.482811485603289
8,4,18,8.942148034730746,0.0383677175372857,0.8464998558485198,4.431083367096263
8,4,19,4.904823711443946,0.0264969744274628,0.8502509810361136,2.42413870134774
8,5,0,4.692624271776086,0.0400187758797696,0.8505008560985824,2.350227897662515
8,5,1,4.778609623404431,0.0376428340000237,0.8502509810361136,2.3230785348331127
8,5,2,4.936997147971757,0.0229802015153938,0.8502509810361136,2.300882492026439
8,5,3,8.85099298473629,0.0387413521363636,0.8464998558485198,4.289321140743347
8,5,4,6.589212860389701,0.046438616208593,0.8502509810361136,2.9224181528489406
8,5,5,1.0021637752337986,0.0420132395904649,0.8490012308174495,3.9895702633688614
8,5,6,7.186501976010026,0.028171754268522,0.8490008559111292,3.236764062199604
8,5,7,1.4303601977742055,0.0342206261082021,0.8490014182706096,3.723826365435106
8,5,8,0.9132736049979274,0.0519258387614144,0.848251230723723,4.069834976266293
8,5,9,1.36146979805659,0.0442803049369548,0.848251230723723,3.760053727055977
8,5,10,5.318845131894031,0.0332824410964195,0.8502509810361136,2.3875012366753197
8,5,11,0.9651411313149428,0.0505815633467216,0.848251230723723,4.02071437502287
8,5,12,1.0260512992678006,0.0478809133132077,0.848251230723723,3.9719142909421348
8,5,13,8.848399008611771,0.0376304153259454,0.8464998558485198,4.287124657159429
8,5,14,5.092145391289983,0.0325709484313972,0.8502509810361136,2.3159284406041385
8,5,15,4.832268980337918,0.0324932736352084,0.8502509810361136,2.3117680982663673
8,5,16,8.841343718777223,0.0358143315641212,0.8464998558485198,4.281938766594601
8,5,17,5.091440554745208,0.0327929346637058,0.8502509810361136,2.3157805694274822
8,5,18,8.88461574849642,0.0377240827837849,0.8464998558485198,4.321141086243877
8,5,19,4.948367985250694,0.027109358450297,0.8502509810361136,2.3007959709116466
8,6,0,4.895717900815717,0.0342919235535766,0.8505008560985824,2.23968077005857
8,6,1,4.942231497836215,0.0331092550444916,0.8502509810361136,2.2298833547921793
8,6,2,4.9930754801064055,0.029579044804052,0.8502509810361136,2.2245508578515065
8,6,3,8.830084963580362,0.0380564915525618,0.8464998558485198,4.2312416429524635
8,6,4,6.432404051750402,0.0422109426086674,0.8502509810361136,2.7934490889718817
8,6,5,1.126470997629067,0.0413720074362435,0.8490012308174495,3.8870472049782507
8,6,6,7.174064516419628,0.0281979435747232,0.8490008559111292,3.183792703862261
8,6,7,1.4303793033724606,0.0342206149871325,0.8490014182706096,3.697252511758888
8,6,8,1.0767273529518997,0.0470540887133478,0.848251230723723,3.9320018971398794
8,6,9,1.375197926659676,0.0422780583197283,0.848251230723723,3.726267862375201
8,6,10,5.1808944305854014,0.0329910586528999,0.8502509810361136,2.266483738001987
8,6,11,1.1059617210445696,0.0461630767596671,0.848251230723723,3.9043146185680597
8,6,12,1.161326387750152,0.0440513027836729,0.848251230723723,3.8613323272083298
8,6,13,8.826445779654595,0.0372437121062715,0.8464998558485198,4.228170963058421
8,6,14,5.092145391289983,0.0325709484313972,0.8502509810361136,2.2384596287982115
8,6,15,4.880849980343298,0.032507794073059,0.8502509810361136,2.2443695000486756
8,6,16,8.819113754327521,0.035723168703126,0.8464998558485198,4.222778434151559
8,6,17,5.051265891135322,0.0327024801655153,0.8502509810361136,2.2298567139327004
8,6,18,8.846631951324587,0.0372934439453929,0.8464998558485198,4.246901981595148
8,6,19,5.000650346758269,0.03034560374289,0.8502509810361136,2.2245402849190525
8,7,0,4.895717900815717,0.0342919235535766,0.8505008560985824,2.1959026686038716
8,7,1,4.932948896229625,0.0333452772252242,0.8502509810361136,2.1841434013711543
8,7,2,5.002635972931079,0.0316371699317912,0.8502509810361136,2.1732613251354564
8,7,3,8.819411991038692,0.0373625734247337,0.8464998558485198,4.227720863060593
8,7,4,6.155802850473826,0.0387245311209862,0.8502509810361136,2.6456404611050264
8,7,5,1.1818901345664214,0.0400679732301935,0.8490012308174495,3.812699965381185
8,7,6,7.138868820969857,0.0282688236956196,0.8490008559111292,3.1630470631188516
8,7,7,1.430398756692982,0.0342206068968874,0.8490014182706096,3.65501778800076
8,7,8,1.176519314192916,0.0439467812697809,0.848251230723723,3.8177949562570492
8,7,9,1.3562953201682115,0.0403389777215867,0.848251230723723,3.693997520367469
8,7,10,5.057693295485775,0.0323344710579613,0.8502509810361136,2.1832771543325293
8,7,11,1.2018535105855483,0.0427978116537652,0.848251230723723,3.7958340433498794
8,7,12,1.2425684425695236,0.0413292654245298,0.848251230723723,3.7658217236028464
8,7,13,8.80896628615498,0.0368564830975193,0.8464998558485198,4.21892184363718
8,7,14,5.054346917541481,0.0329021150762516,0.8502509810361136,2.182220008502724
8,7,15,4.971299126042788,0.0322550517113718,0.8502509810361136,2.1760703349213033
8,7,16,8.79867851874401,0.0356349527348246,0.8464998558485198,4.211345782803764
8,7,17,5.02090003914164,0.0330127689874733,0.8502509810361136,2.175179039139414
8,7,18,8.821931021234645,0.0368839191772051,0.8464998558485198,4.230104365967624
8,7,19,4.998039159882539,0.0320783403793133,0.8502509810361136,2.1732571539254955
8,8,0,4.895717900815717,0.0342919235535766,0.8505008560985824,2.1375763632035145
8,8,1,4.925513018186821,0.033534344065072,0.8502509810361136,2.1281653893965915
8,8,2,4.970334109573122,0.0324356750718716,0.8502509810361136,2.121173157328984
8,8,3,8.798931274613247,0.0369307433002009,0.8464998558485198,4.239344113295968
8,8,4,5.6337050516122975,0.0354752802191419,0.8502509810361136,2.3921001345148607
8,8,5,1.2286174512699033,0.0389685679061517,0.8490012308174495,3.729456199076642
8,8,6,7.10267359925562,0.028344616551568,0.8490008559111292,3.1652484460398362
8,8,7,1.430418300874376,0.0342206004737326,0.8490014182706096,3.5966726885804654
8,8,8,1.2571326536875886,0.0411170337791238,0.848251230723723,3.7024513071641088
8,8,9,1.3508359784474229,0.0389110694460674,0.848251230723723,3.6385408864278586
8,8,10,5.004442621201013,0.0326261978966928,0.8502509810361136,2.127165642058779
8,8,11,1.270906169213812,0.040313931112455,0.848251230723723,3.690845567119708
8,8,12,1.2882075072540902,0.0396915115057416,0.848251230723723,3.6780951915168525
8,8,13,8.792033730551413,0.036538095413241,0.8464998558485198,4.233522304585462
8,8,14,5.004016980711074,0.0332447151253172,0.8502509810361136,2.1270302635195
8,8,15,4.950123663460236,0.0328347864820606,0.8502509810361136,2.122984299338825
8,8,16,8.779537640622685,0.0355528046777214,0.8464998558485198,4.224317533253634
8,8,17,4.982175569249514,0.0333182969150283,0.8502509810361136,2.1224172502029437
8,8,18,8.799119770783165,0.0365467394489343,0.8464998558485198,4.239520628297386
8,8,19,4.967361660147465,0.0327194682117019,0.8502509810361136,2.1211706963336487
8,9,0,4.895717900815717,0.0342919235535766,0.8505008560985824,2.1022245364526064
8,9,1,4.951665678502405,0.0332171205868154,0.8502509810361136,2.0849573744195578
8,9,2,4.966448605072351,0.0328554758562653,0.8502509810361136,2.0847145834286085
8,9,3,8.785188565431673,0.0365337215605433,0.8464998558485198,4.25831053945323
8,9,4,5.134108768529737,0.0335687902285339,0.8502509810361136,2.15264042532166
8,9,5,1.2286227605393325,0.0389685597480705,0.8490012308174495,3.695977331314929
8,9,6,7.064712940939573,0.0284290058695345,0.8490008559111292,3.168755301947799
8,9,7,1.3916877386943685,0.0351322691578696,0.8490014182706096,3.577621091605329
8,9,8,1.28866964875585,0.039643843735583,0.848251230723723,3.639098805024045
8,9,9,1.3396976580296662,0.0381675560254475,0.848251230723723,3.60497239770063
8,9,10,4.982797731419525,0.0330280010650598,0.8502509810361136,2.0889315339258308
8,9,11,1.296220819189689,0.0390560482176272,0.848251230723723,3.632736523291788
8,9,12,1.2991058808821487,0.0386760777783846,0.848251230723723,3.630610554979255
8,9,13,8.774547320310793,0.0364560191141481,0.8464998558485198,4.249014336228438
8,9,14,4.975356259113649,0.0331616461527395,0.8502509810361136,2.086581590264301
8,9,15,4.947839091903129,0.0331638699711986,0.8502509810361136,2.0857629489408422
8,9,16,8.7710473785945,0.0358476885979514,0.8464998558485198,4.246436909870764
8,9,17,4.965012822931976,0.0335115719282007,0.8502509810361136,2.0845630588149113
8,9,18,8.781987364266543,0.0364665669077966,0.8464998558485198,4.255277817612904
8,9,19,4.955487268174954,0.0331281795079505,0.8502509810361136,2.084555352211708
9,0,0,6.66407304694919,0.0285404068463422,0.8510004187703597,2.439844822465045
9,0,1,5.858083942152444,0.0109482366068993,0.8510004187703597,2.4909571399590944
9,0,2,9.658366688075835,0.0174784987883365,0.8509998564108794,4.200531728609908
9,0,3,6.480303180552141,0.024545446253893,0.8510004187703597,2.420241331831509
9,0,4,7.175613826485358,0.0776821367240281,0.8510004187703597,2.594159154931989
9,0,5,6.734197289114326,0.0614499460255192,0.8510004187703597,2.454877007500495
9,0,6,8.924690939520117,0.0078626710989758,0.8509998564108794,3.5840247364621725
9,0,7,3.309147657801952,0.0248287479630845,0.8505010435517425,3.30687834696855
9,0,8,9.880139620654216,0.0389389779666873,0.8519999190202349,4.410500140696155
9,0,9,7.326126992403987,0.0684725163881004,0.8510004187703597,2.65724702739187
9,0,10,2.1208123747737773,0.0238997680211551,0.8505010435517425,4.028701283679086
9,0,11,2.812845635530341,0.0411127278259379,0.8505010435517425,3.5681183211725953
9,0,12,2.343250656505268,0.0019651482746847,0.8505010435517425,3.8650654901319967
9,0,13,8.793930568071955,0.0965609831380884,0.8519999190202349,3.48848275980944
9,0,14,3.41570387031568,0.0338506879425472,0.8505010435517425,3.2619845151759637
9,0,15,0.0709181277437098,0.0680250688330374,0.8422517923333906,5.915418560339933
9,0,16,8.254398957486288,0.0146608300360003,0.8507503562547308,3.145827090414932
9,0,17,1.5966634936715074,0.0790083249971437,0.8505010435517425,4.4704090425955565
9,0,18,6.162907483541447,0.0044860557627717,0.8510004187703597,2.4272766727670905
9,0,19,6.225469904622817,0.0308917722843766,0.8510004187703597,2.420329199642598
9,1,0,6.6516613079725,0.027581562879947,0.8510004187703597,2.356287454792894
9,1,1,6.063711753283044,0.0176462639964768,0.8510004187703597,2.37121312524004
9,1,2,9.619147080833253,0.0174002669698779,0.8509998564108794,4.166405366309686
9,1,3,6.480303180552141,0.024545446253893,0.8510004187703597,2.32180434901205
9,1,4,6.864510797572305,0.0518312009990598,0.8510004187703597,2.4236896427835686
9,1,5,6.493362375784544,0.036780722891008,0.8510004187703597,2.323194588531603
9,1,6,8.921034093590524,0.0096998614191497,0.8509998564108794,3.5795224072719782
9,1,7,3.2237937596973363,0.0286826462514079,0.8505010435517425,3.279346752914036
9,1,8,9.720138838641075,0.032332771728031,0.8519999190202349,4.262032854523876
9,1,9,6.914075973959975,0.0459141984462334,0.8510004187703597,2.4444194661622642
9,1,10,2.262565195839385,0.0263940601358437,0.8505010435517425,3.8643345373354334
9,1,11,2.812846692125877,0.0411127230528995,0.8505010435517425,3.495659229239262
9,1,12,2.462832183114312,0.0208992719379053,0.8505010435517425,3.7167936698998094
9,1,13,8.863300422085262,0.0620699770327095,0.8519999190202349,3.5371757185233066
9,1,14,3.332077642741413,0.0348600358849146,0.8505010435517425,3.2337399391345945
9,1,15,0.1065921393795537,0.0681418561810575,0.8422517923333906,5.857772210071905
9,1,16,8.239156348836307,0.0147457563058349,0.8507503562547308,3.141798673098096
9,1,17,1.7964542727211037,0.0690702757590185,0.8505010435517425,4.257069673059028
9,1,18,6.25685465901955,0.0163157763337361,0.8510004187703597,2.330653106827576
9,1,19,6.34212645082937,0.0291431235127316,0.8510004187703597,2.3215653688692632
9,2,0,6.618381696525444,0.0269919160207983,0.8510004187703597,2.29217010260586
9,2,1,6.220943008411657,0.0192565337301831,0.8510004187703597,2.28129835201552
9,2,2,9.48473320961604,0.0163905660879652,0.8509998564108794,4.065752833971191
9,2,3,6.480303180552141,0.024545446253893,0.8510004187703597,2.256071161874852
9,2,4,6.597950883719669,0.0348815487538342,0.8510004187703597,2.2836471478424745
9,2,5,6.420992042358196,0.027980406445423,0.8510004187703597,2.2498331108279244
9,2,6,8.83115580705836,0.010360253927463,0.8509998564108794,3.5245378756399024
9,2,7,3.011333384354673,0.031953491920404,0.8505010435517425,3.320271592632481
9,2,8,9.548978781227884,0.0270544024582786,0.8519999190202349,4.126590131042683
9,2,9,6.572460718047645,0.0311860287689717,0.8510004187703597,2.275489314409005
9,2,10,2.3339316011281888,0.0344717702623235,0.8505010435517425,3.744881244691643
9,2,11,2.8128481394511406,0.0411127168300117,0.8505010435517425,3.424749057193509
9,2,12,2.50152786020356,0.0318994349390027,0.8505010435517425,3.621382451002757
9,2,13,8.915892746571977,0.0408877456794428,0.8519999190202349,3.5869882908438044
9,2,14,3.253016584152049,0.0358136228432189,0.8505010435517425,3.2184947940366255
9,2,15,0.1315244029592009,0.0680772101557929,0.8422517923333906,5.786749400181706
9,2,16,8.189697436654349,0.0150234901050529,0.8507503562547308,3.1191298214009286
9,2,17,1.909451650285452,0.0661622978397089,0.8505010435517425,4.102541520182515
9,2,18,6.351483001468338,0.0194282653389656,0.8510004187703597,2.253867295396978
9,2,19,6.389285320837828,0.0249625352607669,0.8510004187703597,2.2498288085331666
9,3,0,6.525368734880361,0.026440573639874,0.8510004187703597,2.232500280813326
9,3,1,6.35731799980614,0.0230645634406872,0.8510004187703597,2.2152271302898754
9,3,2,9.436029325601783,0.0163402734411186,0.8509998564108794,4.02477468146942
9,3,3,6.480303180552141,0.024545446253893,0.8510004187703597,2.21355223239809
9,3,4,6.474034152180325,0.0269455925573399,0.8510004187703597,2.2115773917483126
9,3,5,6.424122387952581,0.0268300652926734,0.8510004187703597,2.2055856111811614
9,3,6,8.823512693444707,0.0116747936897313,0.8509998564108794,3.5167209193163687
9,3,7,2.8314468175556318,0.0364015816766634,0.8505010435517425,3.3654433775094743
9,3,8,9.388083156712725,0.0229740403880976,0.8519999190202349,3.97933785777676
9,3,9,6.466841118290605,0.025808580958456,0.8510004187703597,2.2100389544231427
9,3,10,2.4280355839280947,0.0392543966866571,0.8505010435517425,3.631965367748799
9,3,11,2.812851188352454,0.0411127030602822,0.8505010435517425,3.375234327462628
9,3,12,2.5582267005240302,0.0376134230632024,0.8505010435517425,3.5360274239449043
9,3,13,8.944505815379161,0.0291014727620168,0.8519999190202349,3.605843679951916
9,3,14,3.1805677255211213,0.0366864642452571,0.8505010435517425,3.2184083522676157
9,3,15,0.1513534282370104,0.0680055100616833,0.8422517923333906,5.748775961861349
9,3,16,8.115011818486936,0.0154846189316129,0.8507503562547308,3.069173408346199
9,3,17,2.0468832305784934,0.0626305361389716,0.8505010435517425,3.9530967157494845
9,3,18,6.417305255714912,0.0232297643559207,0.8510004187703597,2.205594129987035
9,3,19,6.389285320837828,0.0249625352607669,0.8510004187703597,2.2084888925090724
9,4,0,6.4834670328699024,0.0258046316519625,0.8510004187703597,2.1787701692163437
9,4,1,6.419866692259786,0.0250578994015435,0.8510004187703597,2.1715739856573935
9,4,2,9.378852976124712,0.0175874793652076,0.8509998564108794,3.9431233508328454
9,4,3,6.480426932071831,0.0245453793768027,0.8510004187703597,2.177494311648828
9,4,4,6.4579197652403,0.0259447293499008,0.8510004187703597,2.170390215265337
9,4,5,6.437346791834979,0.0258973778655432,0.8510004187703597,2.1697356603386893
9,4,6,8.890030561470441,0.0143459993792683,0.8509998564108794,3.54058356135935
9,4,7,2.890048393521609,0.0372274009042262,0.8505010435517425,3.3068918577061903
9,4,8,9.388083156712725,0.0229740403880976,0.8519999190202349,3.951858424800561
9,4,9,6.453700192929193,0.0254379790793295,0.8510004187703597,2.1697389438788557
9,4,10,2.5599566941522824,0.0422791706979603,0.8505010435517425,3.51573407335315
9,4,11,2.8128555105504995,0.0411126838090265,0.8505010435517425,3.3475200238641016
9,4,12,2.6405387694284745,0.041667229837371,0.8505010435517425,3.4563534724328138
9,4,13,8.976821684861623,0.0236419571161228,0.8519999190202349,3.604509767287938
9,4,14,3.116402441965634,0.0374594475439083,0.8505010435517425,3.211574923199019
9,4,15,0.1652234437873621,0.0679404618454677,0.8422517923333906,5.756650575590174
9,4,16,7.985927097399898,0.0166699060478887,0.8507503562547308,2.969542145967919
9,4,17,2.295287640068889,0.0559506010673918,0.8505010435517425,3.7387056535701286
9,4,18,6.45608822633813,0.0247884204689497,0.8510004187703597,2.1700084197467047
9,4,19,6.389359872453846,0.0249624858257885,0.8510004187703597,2.177995782027732
9,5,0,6.454178274762456,0.0252362610131882,0.8510004187703597,2.1503187571278306
9,5,1,6.4206957273405525,0.025057427184277,0.8510004187703597,2.149492076115317
9,5,2,9.257251967835858,0.0192092463998883,0.8509998564108794,3.8120380888699357
9,5,3,6.4815326790500665,0.0245449571183354,0.8510004187703597,2.161557151160758
9,5,4,6.443822341136024,0.0252934182575915,0.8510004187703597,2.1481376569187587
9,5,5,6.435317249886658,0.0252740405902787,0.8510004187703597,2.1479531908468523
9,5,6,8.962523825442485,0.0173015275569934,0.8509998564108794,3.572676939597304
9,5,7,2.8830941880831875,0.0384665708478378,0.8505010435517425,3.2751255811859887
9,5,8,9.388083156712725,0.0229740403880976,0.8519999190202349,3.9359759676985173
9,5,9,6.442077124216483,0.0250855799807394,0.8510004187703597,2.1479537107299365
9,5,10,2.692087546500793,0.0412790756631578,0.8505010435517425,3.388373472808614
9,5,11,2.812866872799667,0.0411126334093612,0.8505010435517425,3.3120886813443686
9,5,12,2.6739990492914907,0.041559542332471,0.8505010435517425,3.4017038548740497
9,5,13,9.046275002622432,0.0235291601829686,0.8519999190202349,3.6343756214211433
9,5,14,2.994458142276389,0.0387167302784899,0.8505010435517425,3.2282312463979173
9,5,15,0.1726260764704268,0.0678852439027319,0.8422517923333906,5.764663806722193
9,5,16,7.962021102813743,0.0183965735504162,0.8507503562547308,2.940770041625015
9,5,17,2.6088586145606345,0.0464665311074335,0.8505010435517425,3.4565918186124795
9,5,18,6.456828783487368,0.0247880460686891,0.8510004187703597,2.1511567959492117
9,5,19,6.389891329058813,0.024962189902031,0.8510004187703597,2.1559773093590104
9,6,0,6.454911925357897,0.0252357657921464,0.8510004187703597,2.144532864710305
9,6,1,6.434413885218151,0.0251457502198336,0.8510004187703597,2.141775955182887
9,6,2,9.146974119397465,0.0203174685436126,0.8509998564108794,3.723780121949556
9,6,3,6.459438965671265,0.0249356323003158,0.8510004187703597,2.146439567686881
9,6,4,6.444519563486721,0.0252929344806251,0.8510004187703597,2.141791310552114
9,6,5,6.435985800657146,0.0252735831245341,0.8510004187703597,2.1416105962059717
9,6,6,9.031172498522304,0.0193142800026358,0.8509998564108794,3.6278832080919856
9,6,7,2.7990944944564378,0.040920792643247,0.8505010435517425,3.2923376734443313
9,6,8,9.327259512897244,0.0230728221411778,0.8519999190202349,3.894569932348548
9,6,9,6.442808210055451,0.025085129053744,0.8510004187703597,2.141611020714797
9,6,10,2.694734671155286,0.0422783838962377,0.8505010435517425,3.3582535845118264
9,6,11,2.812878225725912,0.0411125832021648,0.8505010435517425,3.285082607318718
9,6,12,2.682927904607536,0.0424622632574809,0.8505010435517425,3.3669549321959042
9,6,13,9.046275002622432,0.0235291601829686,0.8519999190202349,3.639004723615568
9,6,14,2.821887617986768,0.0413966370597518,0.8505010435517425,3.281289218742121
9,6,15,0.1772434342202686,0.0678401900675156,0.8422517923333906,5.737178164746863
9,6,16,7.816432154851007,0.0198760552640445,0.8507503562547308,2.860652183590304
9,6,17,2.6480003972229493,0.0454394120134529,0.8505010435517425,3.396388486350179
9,6,18,6.449647206134521,0.0250351622296988,0.8510004187703597,2.1428705153062935
9,6,19,6.422088794415184,0.0251063649583505,0.8510004187703597,2.144370528225703
9,7,0,6.455690751069809,0.0252352387109978,0.8510004187703597,2.120342692874449
9,7,1,6.435117759009592,0.0251453014584651,0.8510004187703597,2.11525392746632
9,7,2,9.091858494603212,0.0212027270891498,0.8509998564108794,3.6957598506419806
9,7,3,6.443124246977522,0.0251099779295263,0.8510004187703597,2.1153257329947985
9,7,4,6.445259522034918,0.0252924197733305,0.8510004187703597,2.115951765733565
9,7,5,6.436695179159197,0.0252730964810481,0.8510004187703597,2.1150880278153616
9,7,6,9.022094812951629,0.0206796169281371,0.8509998564108794,3.6395638512701525
9,7,7,2.7750689806474824,0.0419035013993845,0.8505010435517425,3.271754766907605
9,7,8,9.275328865290373,0.0231571610608381,0.8519999190202349,3.869567476152263
9,7,9,6.443587238716404,0.0250846480563315,0.8510004187703597,2.11542357535771
9,7,10,2.720618421389949,0.0426176975098459,0.8505010435517425,3.306146223055922
9,7,11,2.7807966524512606,0.0419546832879045,0.8505010435517425,3.268740068338146
9,7,12,2.710409631064573,0.0428210591487229,0.8505010435517425,3.3136691891509766
9,7,13,9.046275002622432,0.0235291601829686,0.8519999190202349,3.6573780559013658
9,7,14,2.7881561536515624,0.042181051590004,0.8505010435517425,3.2656413522813206
9,7,15,0.1817732039795335,0.0677962519272808,0.8422517923333906,5.702745100306575
9,7,16,7.421594425538969,0.0216108622760439,0.8507503562547308,2.628717125188007
9,7,17,2.648003821534247,0.0454393937032658,0.8505010435517425,3.366236943329213
9,7,18,6.440867125247203,0.0251358716481321,0.8510004187703597,2.1150878320959627
9,7,19,6.422791676750495,0.0251059288558688,0.8510004187703597,2.1178487575803344
9,8,0,6.456520853777482,0.0252346764421976,0.8510004187703597,2.0890036684967628
9,8,1,6.43586768463644,0.0251448228565809,0.8510004187703597,2.0839047432562445
9,8,2,9.088862868167968,0.0219673760442627,0.8509998564108794,3.7254356274843885
9,8,3,6.443904493357045,0.0251094888167832,0.8510004187703597,2.0839718427318994
9,8,4,6.446048041475457,0.0252918708240825,0.8510004187703597,2.084595247021723
9,8,5,6.437450991462243,0.02527257752526,0.8510004187703597,2.083738211088049
9,8,6,9.048620906191315,0.0217920589473258,0.8509998564108794,3.691576771562312
9,8,7,2.750070276186653,0.0425993118519362,0.8505010435517425,3.248161253367454
9,8,8,9.23185962965001,0.0232277580693738,0.8519999190202349,3.8609025131363994
9,8,9,6.444417352951776,0.0250841359312905,0.8510004187703597,2.0840802028737078
9,8,10,2.727775675132249,0.0430198369367752,0.8505010435517425,3.26224266690662
9,8,11,2.7547099062722795,0.0426394002907599,0.8505010435517425,3.2457191888171635
9,8,12,2.720196845164368,0.0431922310076105,0.8505010435517425,3.2678276185386483
9,8,13,9.046275002622432,0.0235291601829686,0.8519999190202349,3.689846410196747
9,8,14,2.7606788515334326,0.0428200007040215,0.8505010435517425,3.2432059352955362
9,8,15,0.1865819506421784,0.0677501952532196,0.8422517923333906,5.660588806192874
9,8,16,6.787282046109682,0.0239145368495906,0.8507503562547308,2.2630898796842835
9,8,17,2.648007255458783,0.0454393753499682,0.8505010435517425,3.3286311973486757
9,8,18,6.4416861596205415,0.0251353510869088,0.8510004187703597,2.083738028154102
